OrderID,CustomerID,Product,Category,Quantity,Price,OrderDate,Region,Total Amount,Order_Year,Order_Month
O105423,C2644,Shoes,Fashion,3,642.36,4,east,1927.08,2025,4
O105424,C1000,Bag,Fashion,4,770.28,6,north,3081.12,2025,6
O105425,C1991,Phone,Electronics,1,928.7,9,east,928.7,2025,9
O105426,C3025,Shoes,Fashion,2,706.81,8,North,1413.62,2025,8
O105427,C4880,Shoes,Fashion,4,450.46,1,North,1801.84,2025,1
O105428,C5143,Shoes,Fashion,4,318.2,8,north,1272.8,2025,8
O105429,C1455,Bag,Fashion,4,186.43,2,EAST,745.72,2025,2
O105430,C3456,Bag,Fashion,3,843.79,3,West,2531.37,2025,3
O105431,C2507,Laptop,Electronics,1,738.08,1,EAST,738.08,2025,1
O105432,C5478,Bag,Fashion,4,518.26,11,north,2073.04,2024,11
O105433,C4597,Headphones,Electronics,1,639.24,6,north,639.24,2025,6
O105434,C2009,Headphones,Electronics,3,92.83,12,east,278.49,2024,12
O105435,C1177,Watch,Fashion,4,566.13,3,EAST,2264.52,2025,3
O105436,C2971,Shoes,Fashion,3,188.09,10,east,564.27,2024,10
O105437,C5478,Shoes,Fashion,3,887.87,1,EAST,2663.61,2025,1
O105438,C4935,Headphones,Electronics,1,329.44,8,West,329.44,2025,8
O105439,C1819,Laptop,Electronics,4,733.69,11,EAST,2934.76,2024,11
O105440,C5038,Watch,Fashion,3,341.82,11,EAST,1025.46,2024,11
O105441,C3254,Laptop,Electronics,4,482.56,7,east,1930.24,2025,7
O105442,C1879,Book,Stationery,1,589.93,5,North,589.93,2025,5
O105443,C4480,Phone,Electronics,3,371.42,3,North,1114.26,2025,3
O105444,C3321,Laptop,Electronics,1,721.74,3,EAST,721.74,2025,3
O105445,C5622,Laptop,Electronics,4,455.89,1,West,1823.56,2025,1
O105446,C5755,Book,Stationery,4,134.81,10,North,539.24,2024,10
O105447,C4641,Laptop,Electronics,1,487.25,4,SOUTH,487.25,2025,4
O105448,C3905,Headphones,Electronics,2,416.15,8,North,832.3,2025,8
O105449,C4833,Headphones,Electronics,3,276.65,4,West,829.9499999999999,2025,4
O105450,C4754,Phone,Electronics,4,288.32,2,West,1153.28,2025,2
O105451,C2296,Watch,Fashion,4,936.04,11,north,3744.16,2024,11
O105452,C5122,Laptop,Electronics,3,310.35,10,EAST,931.0500000000001,2024,10
O105453,C5301,Bag,Fashion,1,62.13,6,east,62.13,2025,6
O105454,C1514,Shoes,Fashion,1,620.73,5,east,620.73,2025,5
O105455,C2240,Bag,Fashion,1,474.5,9,north,474.5,2025,9
O105456,C5613,Watch,Fashion,2,547.4,11,North,1094.8,2024,11
O105457,C2147,Book,Stationery,2,224.58,7,West,449.16,2025,7
O105458,C3481,Laptop,Electronics,4,489.26,4,SOUTH,1957.04,2025,4
O105459,C1558,Watch,Fashion,1,183.04,3,north,183.04,2025,3
O105460,C4962,Book,Stationery,3,561.77,4,SOUTH,1685.31,2025,4
O105461,C4864,Watch,Fashion,4,126.25,3,West,505.0,2025,3
O105462,C2477,Headphones,Electronics,3,621.83,7,West,1865.4900000000002,2025,7
O105463,C5153,Laptop,Electronics,4,204.31,11,east,817.24,2024,11
O105464,C5304,Watch,Fashion,2,640.18,6,east,1280.36,2025,6
O105465,C3654,Watch,Fashion,4,152.86,1,north,611.44,2025,1
O105466,C5757,Laptop,Electronics,2,893.03,8,West,1786.06,2025,8
O105467,C4307,Headphones,Electronics,4,672.82,12,east,2691.28,2024,12
O105468,C1241,Watch,Fashion,1,608.08,12,North,608.08,2024,12
O105469,C2303,Headphones,Electronics,3,170.36,5,north,511.08000000000004,2025,5
O105470,C1870,Headphones,Electronics,1,639.77,6,east,639.77,2025,6
O105471,C4902,Bag,Fashion,4,37.77,1,West,151.08,2025,1
O105472,C2896,Headphones,Electronics,4,717.72,4,North,2870.88,2025,4
O105473,C2938,Laptop,Electronics,4,675.34,5,North,2701.36,2025,5
O105474,C2425,Watch,Fashion,2,944.47,2,north,1888.94,2025,2
O105475,C4146,Watch,Fashion,3,309.08,4,North,927.24,2025,4
O105476,C4441,Shoes,Fashion,3,397.15,10,West,1191.4499999999998,2024,10
O105477,C1507,Phone,Electronics,4,137.42,9,West,549.68,2025,9
O105478,C1937,Headphones,Electronics,4,264.0,7,North,1056.0,2025,7
O105479,C1597,Phone,Electronics,2,463.56,4,West,927.12,2025,4
O105480,C4066,Laptop,Electronics,1,435.36,12,SOUTH,435.36,2024,12
O105481,C1241,Watch,Fashion,1,648.18,3,North,648.18,2025,3
O105482,C3630,Phone,Electronics,3,593.69,7,north,1781.0700000000002,2025,7
O105483,C4682,Book,Stationery,2,331.78,3,north,663.56,2025,3
O105484,C5700,Bag,Fashion,4,605.44,8,north,2421.76,2025,8
O105485,C2603,Book,Stationery,3,921.54,7,east,2764.62,2025,7
O105486,C4584,Book,Stationery,2,470.5,5,EAST,941.0,2025,5
O105487,C2847,Headphones,Electronics,1,934.16,4,east,934.16,2025,4
O105488,C2327,Watch,Fashion,2,660.93,3,east,1321.86,2025,3
O105489,C5329,Phone,Electronics,1,657.99,6,SOUTH,657.99,2025,6
O105490,C2575,Shoes,Fashion,2,752.77,5,north,1505.54,2025,5
O105491,C1198,Phone,Electronics,3,405.86,10,West,1217.58,2024,10
O105492,C1788,Watch,Fashion,1,688.6,10,north,688.6,2024,10
O105493,C2151,Laptop,Electronics,3,28.93,7,north,86.78999999999999,2025,7
O105494,C3945,Laptop,Electronics,3,951.13,4,EAST,2853.39,2025,4
O105495,C5655,Laptop,Electronics,1,441.11,7,SOUTH,441.11,2025,7
O105496,C1589,Phone,Electronics,1,160.05,1,east,160.05,2025,1
O105497,C5326,Book,Stationery,4,306.93,10,east,1227.72,2024,10
O105498,C2699,Watch,Fashion,4,433.79,1,east,1735.16,2025,1
O105499,C4880,Shoes,Fashion,4,395.17,8,north,1580.68,2025,8
O105500,C3920,Headphones,Electronics,3,609.53,4,West,1828.59,2025,4
O105501,C5576,Phone,Electronics,3,689.39,2,north,2068.17,2025,2
O105502,C1550,Watch,Fashion,4,225.87,12,West,903.48,2024,12
O105503,C4081,Headphones,Electronics,3,929.64,3,EAST,2788.92,2025,3
O105504,C5662,Bag,Fashion,3,820.48,11,east,2461.44,2024,11
O105505,C5237,Headphones,Electronics,1,681.61,10,North,681.61,2024,10
O105506,C1966,Bag,Fashion,1,567.24,7,North,567.24,2025,7
O105507,C1421,Watch,Fashion,3,312.75,9,West,938.25,2025,9
O105508,C3710,Laptop,Electronics,4,520.45,9,North,2081.8,2025,9
O105509,C3374,Book,Stationery,2,508.03,10,EAST,1016.06,2024,10
O105510,C3059,Laptop,Electronics,4,879.4,9,SOUTH,3517.6,2025,9
O105511,C3931,Watch,Fashion,2,744.69,1,EAST,1489.38,2025,1
O105512,C2293,Laptop,Electronics,4,905.89,4,SOUTH,3623.56,2025,4
O105513,C1612,Headphones,Electronics,1,21.32,3,east,21.32,2025,3
O105514,C2977,Bag,Fashion,3,330.34,12,SOUTH,991.02,2024,12
O105515,C5096,Phone,Electronics,3,581.38,7,North,1744.1399999999999,2025,7
O105516,C1464,Laptop,Electronics,1,337.53,11,North,337.53,2024,11
O105517,C1908,Shoes,Fashion,2,635.05,5,EAST,1270.1,2025,5
O105518,C3154,Laptop,Electronics,2,169.34,3,east,338.68,2025,3
O105519,C1264,Headphones,Electronics,2,479.34,1,SOUTH,958.68,2025,1
O105520,C3137,Watch,Fashion,1,188.44,11,EAST,188.44,2024,11
O105521,C1486,Phone,Electronics,2,383.42,10,north,766.84,2024,10
O105522,C5481,Phone,Electronics,1,752.03,1,EAST,752.03,2025,1
O105523,C3700,Shoes,Fashion,4,150.61,8,north,602.44,2025,8
O105524,C1510,Headphones,Electronics,4,808.16,10,east,3232.64,2024,10
O105525,C1597,Shoes,Fashion,1,779.17,9,SOUTH,779.17,2025,9
O105526,C5619,Shoes,Fashion,3,330.76,5,North,992.28,2025,5
O105527,C1289,Bag,Fashion,4,735.74,1,north,2942.96,2025,1
O105528,C1579,Phone,Electronics,2,163.05,7,north,326.1,2025,7
O105529,C5900,Headphones,Electronics,1,248.82,1,North,248.82,2025,1
O105530,C1660,Shoes,Fashion,2,945.75,9,SOUTH,1891.5,2024,9
O105531,C4922,Phone,Electronics,2,719.25,10,east,1438.5,2024,10
O105532,C3216,Shoes,Fashion,3,882.56,10,West,2647.68,2024,10
O105533,C1852,Laptop,Electronics,2,922.2,11,SOUTH,1844.4,2024,11
O105534,C5158,Phone,Electronics,3,820.94,5,EAST,2462.82,2025,5
O105535,C3869,Phone,Electronics,4,607.71,7,SOUTH,2430.84,2025,7
O105536,C3485,Headphones,Electronics,1,169.82,12,east,169.82,2024,12
O105537,C2865,Shoes,Fashion,2,961.14,6,West,1922.28,2025,6
O105538,C1453,Bag,Fashion,1,729.02,12,West,729.02,2024,12
O105539,C2607,Headphones,Electronics,2,274.13,8,North,548.26,2025,8
O105540,C4107,Book,Stationery,1,180.95,5,SOUTH,180.95,2025,5
O105541,C1148,Watch,Fashion,2,782.05,11,SOUTH,1564.1,2024,11
O105542,C1427,Book,Stationery,2,681.54,12,north,1363.08,2024,12
O105543,C4090,Book,Stationery,2,257.05,7,SOUTH,514.1,2025,7
O105544,C4520,Headphones,Electronics,2,255.15,11,West,510.3,2024,11
O105545,C5501,Phone,Electronics,2,878.41,10,North,1756.82,2024,10
O105546,C4587,Bag,Fashion,2,433.27,3,SOUTH,866.54,2025,3
O105547,C4012,Bag,Fashion,2,400.77,11,West,801.54,2024,11
O105548,C3810,Laptop,Electronics,2,50.74,5,SOUTH,101.48,2025,5
O105549,C1474,Phone,Electronics,2,104.63,11,east,209.26,2024,11
O105550,C1753,Book,Stationery,1,956.63,4,West,956.63,2025,4
O105551,C2860,Book,Stationery,3,601.5,11,east,1804.5,2024,11
O105552,C5392,Watch,Fashion,2,744.93,2,east,1489.86,2025,2
O105553,C1122,Bag,Fashion,3,91.5,11,east,274.5,2024,11
O105554,C3047,Headphones,Electronics,2,52.96,5,EAST,105.92,2025,5
O105555,C1627,Headphones,Electronics,2,381.54,8,EAST,763.08,2025,8
O105556,C4592,Bag,Fashion,1,515.64,9,north,515.64,2025,9
O105557,C1358,Laptop,Electronics,4,172.96,11,SOUTH,691.84,2024,11
O105558,C5934,Headphones,Electronics,4,814.69,3,North,3258.76,2025,3
O105559,C3000,Headphones,Electronics,1,389.18,11,SOUTH,389.18,2024,11
O105560,C2062,Book,Stationery,3,740.13,2,SOUTH,2220.39,2025,2
O105561,C4921,Watch,Fashion,4,522.35,10,north,2089.4,2024,10
O105562,C1629,Phone,Electronics,1,524.17,2,EAST,524.17,2025,2
O105563,C5453,Bag,Fashion,1,473.52,3,SOUTH,473.52,2025,3
O105564,C3924,Watch,Fashion,4,979.94,8,West,3919.76,2025,8
O105565,C2804,Headphones,Electronics,3,967.13,7,North,2901.39,2025,7
O105566,C3479,Laptop,Electronics,1,275.48,6,North,275.48,2025,6
O105567,C5517,Laptop,Electronics,2,254.33,10,North,508.66,2024,10
O105568,C3000,Book,Stationery,3,894.66,7,North,2683.98,2025,7
O105569,C3191,Watch,Fashion,3,258.55,4,West,775.6500000000001,2025,4
O105570,C5435,Laptop,Electronics,4,23.91,5,north,95.64,2025,5
O105571,C1442,Shoes,Fashion,4,249.58,5,north,998.32,2025,5
O105572,C4365,Watch,Fashion,2,935.47,4,SOUTH,1870.94,2025,4
O105573,C4983,Laptop,Electronics,1,760.44,1,West,760.44,2025,1
O105574,C2667,Watch,Fashion,4,677.46,8,EAST,2709.84,2025,8
O105575,C5267,Headphones,Electronics,4,624.59,6,North,2498.36,2025,6
O105576,C5529,Laptop,Electronics,3,87.97,3,SOUTH,263.90999999999997,2025,3
O105577,C4050,Laptop,Electronics,4,957.29,6,North,3829.16,2025,6
O105578,C2162,Laptop,Electronics,4,623.48,11,EAST,2493.92,2024,11
O105579,C2925,Bag,Fashion,4,327.39,1,West,1309.56,2025,1
O105580,C4717,Phone,Electronics,4,801.0,5,EAST,3204.0,2025,5
O105581,C1174,Bag,Fashion,3,233.4,1,SOUTH,700.2,2025,1
O105582,C1276,Shoes,Fashion,2,303.2,5,North,606.4,2025,5
O105583,C5818,Laptop,Electronics,2,51.81,11,north,103.62,2024,11
O105584,C1692,Book,Stationery,1,563.64,10,North,563.64,2024,10
O105585,C5995,Phone,Electronics,4,542.53,5,north,2170.12,2025,5
O105586,C1154,Laptop,Electronics,3,696.93,8,North,2090.79,2025,8
O105587,C4151,Watch,Fashion,1,239.16,7,east,239.16,2025,7
O105588,C2838,Bag,Fashion,1,105.99,8,east,105.99,2025,8
O105589,C2510,Book,Stationery,2,251.34,5,West,502.68,2025,5
O105590,C5362,Headphones,Electronics,3,32.52,5,north,97.56,2025,5
O105591,C3499,Headphones,Electronics,3,398.07,11,east,1194.21,2024,11
O105592,C3849,Watch,Fashion,3,742.5,5,EAST,2227.5,2025,5
O105593,C5986,Phone,Electronics,2,271.52,3,east,543.04,2025,3
O105594,C3754,Watch,Fashion,2,423.72,9,West,847.44,2025,9
O105595,C3150,Bag,Fashion,2,72.78,10,east,145.56,2024,10
O105596,C5841,Book,Stationery,2,139.54,4,east,279.08,2025,4
O105597,C1224,Bag,Fashion,2,833.42,4,SOUTH,1666.84,2025,4
O105598,C4555,Laptop,Electronics,4,918.84,11,EAST,3675.36,2024,11
O105599,C1467,Laptop,Electronics,4,496.49,9,North,1985.96,2025,9
O105600,C5532,Bag,Fashion,3,496.37,5,SOUTH,1489.1100000000001,2025,5
O105601,C3354,Watch,Fashion,1,969.6,7,West,969.6,2025,7
O105602,C5380,Shoes,Fashion,3,251.46,2,north,754.38,2025,2
O105603,C5690,Watch,Fashion,1,969.88,11,north,969.88,2024,11
O105604,C5250,Phone,Electronics,2,553.28,9,EAST,1106.56,2025,9
O105605,C4123,Shoes,Fashion,1,7.35,4,north,7.35,2025,4
O105606,C2951,Shoes,Fashion,3,777.02,11,east,2331.06,2024,11
O105607,C1124,Bag,Fashion,3,877.27,6,West,2631.81,2025,6
O105608,C3247,Bag,Fashion,1,164.14,6,North,164.14,2025,6
O105609,C3047,Headphones,Electronics,4,800.8,9,SOUTH,3203.2,2025,9
O105610,C3423,Bag,Fashion,2,81.39,11,east,162.78,2024,11
O105611,C4232,Book,Stationery,2,218.99,5,EAST,437.98,2025,5
O105612,C3246,Phone,Electronics,3,503.67,10,east,1511.01,2024,10
O105613,C3052,Watch,Fashion,4,370.23,12,east,1480.92,2024,12
O105614,C5980,Book,Stationery,1,35.92,9,North,35.92,2024,9
O105615,,Headphones,Electronics,2,629.05,1,SOUTH,1258.1,2025,1
O105616,C3629,Book,Stationery,4,244.26,12,West,977.04,2024,12
O105617,C2464,Laptop,Electronics,2,103.91,5,EAST,207.82,2025,5
O105618,C1141,Shoes,Fashion,4,156.14,3,North,624.56,2025,3
O105619,C4821,Book,Stationery,4,77.83,1,north,311.32,2025,1
O105620,C3938,Bag,Fashion,3,198.87,7,North,596.61,2025,7
O105621,C5559,Watch,Fashion,2,814.62,10,EAST,1629.24,2024,10
O105622,C1479,Laptop,Electronics,1,398.0,11,West,398.0,2024,11
O105623,C1651,Bag,Fashion,3,761.06,6,SOUTH,2283.18,2025,6
O105624,C5999,Laptop,Electronics,3,220.77,5,north,662.3100000000001,2025,5
O105625,C1524,Phone,Electronics,1,71.24,3,east,71.24,2025,3
O105626,C3113,Phone,Electronics,3,769.18,7,SOUTH,2307.54,2025,7
O105627,C3262,Shoes,Fashion,4,595.68,3,North,2382.72,2025,3
O105628,C5054,Headphones,Electronics,4,181.55,2,North,726.2,2025,2
O105629,C2429,Phone,Electronics,2,172.12,3,West,344.24,2025,3
O105630,C1406,Headphones,Electronics,2,50.27,3,SOUTH,100.54,2025,3
O105631,C1315,Phone,Electronics,1,248.18,11,West,248.18,2024,11
O105632,C5151,Book,Stationery,2,551.52,9,north,1103.04,2025,9
O105633,C5750,Laptop,Electronics,4,915.56,9,EAST,3662.24,2025,9
O105634,C5533,Bag,Fashion,1,486.49,8,EAST,486.49,2025,8
O105635,C1498,Laptop,Electronics,1,39.79,9,West,39.79,2025,9
O105636,C3122,Book,Stationery,2,116.83,8,EAST,233.66,2025,8
O105637,C1132,Watch,Fashion,4,624.31,12,EAST,2497.24,2024,12
O105638,C3894,Shoes,Fashion,1,606.37,8,north,606.37,2025,8
O105639,C1366,Laptop,Electronics,4,898.08,5,east,3592.32,2025,5
O105640,C3864,Bag,Fashion,4,948.84,10,SOUTH,3795.36,2024,10
O105641,C5152,Book,Stationery,4,102.19,2,SOUTH,408.76,2025,2
O105642,C5186,Watch,Fashion,2,774.42,1,West,1548.84,2025,1
O105643,C2671,Bag,Fashion,3,488.53,7,North,1465.59,2025,7
O105644,C4042,Book,Stationery,3,323.6,12,North,970.8000000000001,2024,12
O105645,C4407,Book,Stationery,1,904.53,1,SOUTH,904.53,2025,1
O105646,C4493,Bag,Fashion,4,699.0,12,SOUTH,2796.0,2024,12
O105647,C2172,Bag,Fashion,2,18.67,12,east,37.34,2024,12
O105648,C5972,Book,Stationery,4,700.66,8,North,2802.64,2025,8
O105649,C3744,Book,Stationery,4,691.81,12,West,2767.24,2024,12
O105650,C4069,Phone,Electronics,2,657.88,2,SOUTH,1315.76,2025,2
O105651,C3408,Book,Stationery,3,640.66,1,SOUTH,1921.98,2025,1
O105652,C2313,Book,Stationery,4,753.06,2,north,3012.24,2025,2
O105653,C3382,Laptop,Electronics,4,83.79,1,SOUTH,335.16,2025,1
O105654,C5843,Book,Stationery,3,465.6,5,north,1396.8000000000002,2025,5
O105655,C5989,Watch,Fashion,2,869.48,9,east,1738.96,2025,9
O105656,C3564,Book,Stationery,1,843.68,5,SOUTH,843.68,2025,5
O105657,C5163,Watch,Fashion,3,884.16,10,north,2652.48,2024,10
O105658,C3818,Bag,Fashion,1,821.72,1,West,821.72,2025,1
O105659,C4103,Laptop,Electronics,1,178.29,12,West,178.29,2024,12
O105660,C1267,Watch,Fashion,3,297.56,12,EAST,892.6800000000001,2024,12
O105661,C2229,Shoes,Fashion,4,312.36,6,West,1249.44,2025,6
O105662,C1642,Phone,Electronics,1,242.27,9,east,242.27,2025,9
O105663,C2839,Shoes,Fashion,1,991.23,8,SOUTH,991.23,2025,8
O105664,C5705,Shoes,Fashion,2,785.24,4,north,1570.48,2025,4
O105665,C4424,Book,Stationery,4,512.76,6,West,2051.04,2025,6
O105666,C1993,Laptop,Electronics,1,779.23,1,east,779.23,2025,1
O105667,C5323,Watch,Fashion,2,118.16,7,north,236.32,2025,7
O105668,C5973,Laptop,Electronics,4,913.58,9,North,3654.32,2025,9
O105669,C5296,Headphones,Electronics,3,316.05,4,north,948.1500000000001,2025,4
O105670,C3596,Watch,Fashion,3,720.19,6,West,2160.57,2025,6
O105671,C5712,Watch,Fashion,2,307.92,8,SOUTH,615.84,2025,8
O105672,C2999,Shoes,Fashion,3,620.71,1,West,1862.13,2025,1
O105673,C3965,Headphones,Electronics,1,118.0,6,North,118.0,2025,6
O105674,C3578,Book,Stationery,4,976.49,6,SOUTH,3905.96,2025,6
O105675,C1945,Watch,Fashion,1,63.29,9,West,63.29,2025,9
O105676,C4645,Bag,Fashion,1,716.95,6,West,716.95,2025,6
O105677,C4358,Laptop,Electronics,3,554.69,8,West,1664.0700000000002,2025,8
O105678,C3883,Bag,Fashion,1,15.74,6,north,15.74,2025,6
O105679,C1626,Headphones,Electronics,3,485.22,11,North,1455.66,2024,11
O105680,C4966,Watch,Fashion,4,535.37,5,SOUTH,2141.48,2025,5
O105681,C4677,Laptop,Electronics,4,190.44,3,east,761.76,2025,3
O105682,C2882,Shoes,Fashion,1,38.01,7,EAST,38.01,2025,7
O105683,C2026,Headphones,Electronics,2,258.24,1,North,516.48,2025,1
O105684,C3006,Book,Stationery,3,51.35,6,North,154.05,2025,6
O105685,C4339,Watch,Fashion,3,241.23,3,EAST,723.6899999999999,2025,3
O105686,C2131,Shoes,Fashion,1,991.31,6,EAST,991.31,2025,6
O105687,C3350,Book,Stationery,3,720.4,9,North,2161.2,2025,9
O105688,C1966,Headphones,Electronics,3,14.62,1,north,43.86,2025,1
O105689,C4449,Phone,Electronics,2,870.22,12,east,1740.44,2024,12
O105690,C2215,Shoes,Fashion,2,933.43,4,north,1866.86,2025,4
O105691,C2622,Book,Stationery,1,206.09,10,north,206.09,2024,10
O105692,C4719,Watch,Fashion,2,628.96,10,EAST,1257.92,2024,10
O105693,,Laptop,Electronics,1,570.06,2,east,570.06,2025,2
O105694,C3157,Bag,Fashion,4,118.46,6,North,473.84,2025,6
O105695,C4849,Headphones,Electronics,1,838.19,8,east,838.19,2025,8
O105696,C2035,Bag,Fashion,4,171.89,10,EAST,687.56,2024,10
O105697,C4534,Watch,Fashion,1,383.54,11,EAST,383.54,2024,11
O105698,C2367,Shoes,Fashion,3,682.86,1,West,2048.58,2025,1
O105699,C2084,Headphones,Electronics,2,29.88,7,West,59.76,2025,7
O105700,C5336,Watch,Fashion,4,861.82,11,West,3447.28,2024,11
O105701,C4459,Phone,Electronics,1,871.08,5,North,871.08,2025,5
O105702,C4295,Shoes,Fashion,2,218.62,10,SOUTH,437.24,2024,10
O105703,C2977,Shoes,Fashion,1,268.97,7,north,268.97,2025,7
O105704,C1975,Bag,Fashion,2,80.7,1,EAST,161.4,2025,1
O105705,C3757,Shoes,Fashion,2,237.27,4,east,474.54,2025,4
O105706,C1882,Shoes,Fashion,1,684.82,5,North,684.82,2025,5
O105707,C1370,Watch,Fashion,4,755.36,5,West,3021.44,2025,5
O105708,C3907,Shoes,Fashion,4,190.97,11,West,763.88,2024,11
O105709,C4349,Headphones,Electronics,3,453.61,12,SOUTH,1360.83,2024,12
O105710,C4569,Book,Stationery,2,164.38,2,north,328.76,2025,2
O105711,C4908,Book,Stationery,3,151.82,11,EAST,455.46,2024,11
O105712,C2502,Headphones,Electronics,3,869.6,12,West,2608.8,2024,12
O105713,C5829,Phone,Electronics,1,884.64,10,SOUTH,884.64,2024,10
O105714,C5172,Book,Stationery,1,92.82,5,SOUTH,92.82,2025,5
O105715,C1063,Watch,Fashion,1,116.14,9,east,116.14,2025,9
O105716,C4030,Book,Stationery,2,439.47,4,north,878.94,2025,4
O105717,C4715,Shoes,Fashion,1,566.18,3,EAST,566.18,2025,3
O105718,C4592,Watch,Fashion,1,726.92,12,West,726.92,2024,12
O105719,C5817,Shoes,Fashion,2,169.8,8,SOUTH,339.6,2025,8
O105720,C1793,Watch,Fashion,2,954.8,7,EAST,1909.6,2025,7
O105721,C5041,Phone,Electronics,4,746.39,5,SOUTH,2985.56,2025,5
O105722,C5621,Headphones,Electronics,1,171.63,7,SOUTH,171.63,2025,7
O105723,C5302,Shoes,Fashion,1,389.35,5,EAST,389.35,2025,5
O105724,C4495,Laptop,Electronics,1,681.24,6,EAST,681.24,2025,6
O105725,C4146,Headphones,Electronics,4,106.01,1,West,424.04,2025,1
O105726,C2461,Shoes,Fashion,1,758.67,9,North,758.67,2025,9
O105727,C1343,Shoes,Fashion,4,403.89,3,North,1615.56,2025,3
O105728,C2725,Shoes,Fashion,3,508.01,5,SOUTH,1524.03,2025,5
O105729,C3279,Book,Stationery,4,117.38,12,West,469.52,2024,12
O105730,C3575,Bag,Fashion,3,435.84,1,east,1307.52,2025,1
O105731,C3333,Headphones,Electronics,1,923.39,8,North,923.39,2025,8
O105732,C3358,Laptop,Electronics,3,795.69,11,West,2387.07,2024,11
O105733,C4595,Bag,Fashion,4,743.26,2,east,2973.04,2025,2
O105734,C2387,Book,Stationery,2,414.38,6,SOUTH,828.76,2025,6
O105735,C3125,Headphones,Electronics,3,140.02,10,SOUTH,420.06000000000006,2024,10
O105736,C1869,Bag,Fashion,3,599.81,10,north,1799.4299999999998,2024,10
O105737,C3282,Laptop,Electronics,1,183.62,3,north,183.62,2025,3
O105738,C2694,Laptop,Electronics,4,100.37,6,SOUTH,401.48,2025,6
O105739,C5167,Laptop,Electronics,3,192.86,3,North,578.58,2025,3
O105740,C1224,Watch,Fashion,3,399.99,3,West,1199.97,2025,3
O105741,C1325,Book,Stationery,3,260.31,2,SOUTH,780.9300000000001,2025,2
O105742,C5422,Laptop,Electronics,3,173.44,12,east,520.3199999999999,2024,12
O105743,C2598,Shoes,Fashion,2,445.21,10,east,890.42,2024,10
O105744,,Book,Stationery,4,780.82,12,West,3123.28,2024,12
O105745,C1211,Bag,Fashion,1,174.78,7,EAST,174.78,2025,7
O105746,C3308,Headphones,Electronics,1,45.59,4,West,45.59,2025,4
O105747,C5678,Shoes,Fashion,2,575.51,6,north,1151.02,2025,6
O105748,C4644,Phone,Electronics,4,88.25,2,north,353.0,2025,2
O105749,C4717,Laptop,Electronics,3,687.34,7,north,2062.02,2025,7
O105750,C1897,Bag,Fashion,2,931.41,2,West,1862.82,2025,2
O105751,C1982,Watch,Fashion,4,341.32,9,EAST,1365.28,2025,9
O105752,C4541,Book,Stationery,3,642.51,12,North,1927.53,2024,12
O105753,C1711,Headphones,Electronics,2,28.04,1,North,56.08,2025,1
O105754,C3281,Headphones,Electronics,4,945.7,5,north,3782.8,2025,5
O105755,C1954,Bag,Fashion,1,16.87,3,West,16.87,2025,3
O105756,C1647,Shoes,Fashion,1,792.98,5,SOUTH,792.98,2025,5
O105757,C2822,Shoes,Fashion,4,82.22,3,EAST,328.88,2025,3
O105758,C3679,Watch,Fashion,1,524.3,3,EAST,524.3,2025,3
O105759,C3747,Bag,Fashion,4,780.41,4,SOUTH,3121.64,2025,4
O105760,C5201,Headphones,Electronics,3,65.35,11,SOUTH,196.04999999999998,2024,11
O105761,C1606,Headphones,Electronics,4,346.0,12,SOUTH,1384.0,2024,12
O105762,C3578,Laptop,Electronics,3,450.12,1,West,1350.3600000000001,2025,1
O105763,C1314,Watch,Fashion,2,796.39,10,West,1592.78,2024,10
O105764,C5270,Bag,Fashion,4,7.62,12,West,30.48,2024,12
O105765,C5572,Laptop,Electronics,2,263.16,7,SOUTH,526.32,2025,7
O105766,C1291,Watch,Fashion,1,323.31,1,SOUTH,323.31,2025,1
O105767,C1065,Phone,Electronics,3,550.01,9,North,1650.03,2025,9
O105768,C5803,Watch,Fashion,4,415.8,11,SOUTH,1663.2,2024,11
O105769,C2803,Watch,Fashion,2,491.94,2,north,983.88,2025,2
O105770,C3173,Shoes,Fashion,3,66.97,9,West,200.91,2025,9
O105771,C4969,Shoes,Fashion,3,782.76,9,North,2348.2799999999997,2025,9
O105772,C5069,Bag,Fashion,1,506.69,8,West,506.69,2025,8
O105773,C2626,Shoes,Fashion,1,438.98,6,north,438.98,2025,6
